Class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.469789594,0.623392045,0.454424471,0.630194843,0.453752339,0.627327561,0.45313397,0.624484539,0.453999937,0.630653858,0.45312348,0.628400862,0.452210605,0.626143992,0.449942768,0.591801286,0.448750585,0.594153166,0.475977361,0.596604764,0.477098793,0.596887946,0.470174968,0.49924469,0.474738657,0.482781529,0.399601012,0.684474349,0.403110445,0.662224233,0.326500624,0.80855906,0.333804786,0.779891968,0.301433951,0.822588503,0.303955942,0.784147322,0.295666546,0.796998143,0.306541681,0.776418328,0.30156678,0.796350241,0.314131767,0.775799394,0.671901405,0.175098404,0.657211423,0.18703115,0.78439784,0.482399166,0.764599979,0.472612113,0.904262662,0.740570664,0.886128068,0.715201676,0.934454143,0.792587638,0.914929211,0.771983922,0.830338359,0.822384059,0.815856159,0.804917932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.278585613,0.723178446,0.287679106,0.736897647,0.289305359,0.737540305,0.291096419,0.738180459,0.287728041,0.735987842,0.289367318,0.736197531,0.291128546,0.736466289,0.30722183,0.733972967,0.305111676,0.733659685,0.281267792,0.707752943,0.281487405,0.706927478,0.312517107,0.660195291,0.309498906,0.651666045,0.344907463,0.763458371,0.353672087,0.765914917,0.39584747,0.826019883,0.409049898,0.860629618,0.413960695,0.830836296,0.431127429,0.880180657,0.414472818,0.834485114,0.433296919,0.873649597,0.409116954,0.835208952,0.426150441,0.864954829,0.228532493,0.485721499,0.20324412,0.474012256,0.290594012,0.508077979,0.137375325,0.647887707,0.378935933,0.589637399,0.084735066,0.828811467,0.386950612,0.595490277,0.066636011,0.856402576,0.41897434,0.620732009,0.130759299,0.873863697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.54830116,0.636793971,0.531443119,0.652115822,0.528863788,0.651640773,0.526373446,0.651067972,0.53104949,0.651423633,0.528197169,0.650709629,0.525250256,0.649880171,0.510330379,0.631335616,0.508697808,0.628060937,0.545872569,0.613129497,0.54645741,0.610883951,0.513516784,0.533345997,0.510347247,0.506449163,0.415339351,0.683422804,0.413366228,0.627932549,0.307143331,0.794509113,0.336087137,0.705143929,0.277733207,0.812013566,0.303913921,0.713680923,0.270418674,0.802489638,0.298286825,0.714784265,0.280264527,0.794803977,0.308327854,0.715515256,0.686972797,0.197768107,0.683731139,0.198969841,0.794622779,0.467913806,0.782134712,0.456779778,0.897685468,0.727573991,0.883594751,0.693532705,0.932344973,0.775130153,0.914716065,0.744505405,0.835881054,0.822216153,0.816058934,0.789388001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.465447068,0.682918787,0.480574131,0.694608033,0.482369065,0.693140626,0.484333098,0.691267788,0.481286645,0.693338633,0.483341694,0.691326916,0.485464066,0.689104378,0.502172947,0.652004361,0.498253912,0.65711534,0.465053648,0.653712749,0.465948254,0.651547253,0.496964246,0.532418966,0.491648048,0.550595522,0.554201961,0.696240842,0.553586364,0.726320028,0.647996306,0.804849505,0.663462341,0.846224725,0.674219728,0.809169769,0.693134904,0.859863997,0.677715898,0.812436163,0.697651744,0.855504751,0.667458892,0.810002208,0.687651753,0.850876212,0.368858218,0.161606535,0.364327252,0.168369457,0.270892918,0.450190395,0.262513191,0.471017122,0.16065754,0.731581628,0.150354236,0.757323027,0.127970785,0.785117388,0.117186964,0.808959842,0.216454923,0.841531873,0.206161574,0.860943317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.556296706,0.690797567,0.575745583,0.703373432,0.578143477,0.701390624,0.580864072,0.698671103,0.57650888,0.702649295,0.579140127,0.700454235,0.581944346,0.697238088,0.599500775,0.662680268,0.594622076,0.665381372,0.55237937,0.66200304,0.552662313,0.659598947,0.594398022,0.532549858,0.581566215,0.561929703,0.680277824,0.704170525,0.668654263,0.751675487,0.791344285,0.81865418,0.808725953,0.903421044,0.828941405,0.819064379,0.853670716,0.9246521,0.833567023,0.832489133,0.860823214,0.91502887,0.819931567,0.83245039,0.846539319,0.905864,0.340612918,0.189931542,0.324805379,0.197877899,0.2197662,0.500806272,0.20587799,0.51360178,0.149417087,0.787793398,0.128692284,0.834058523,0.125165686,0.845090926,0.097011566,0.885879636,0.2410447,0.878734708,0.227327287,0.905380011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.735499918,0.653165817,0.751251996,0.641798019,0.753480434,0.638787985,0.7557832,0.635664701,0.745796084,0.639140248,0.743972719,0.634599864,0.742055178,0.629912019,0.755601168,0.588607013,0.735146999,0.585919201,0.7244156,0.63488853,0.720049739,0.630398035,0.722689748,0.494339705,0.630260468,0.471955985,0.801814556,0.677056015,0.530288935,0.294704616,0.872705936,0.872928381,0.429965705,0.164207488,0.899457335,0.886913776,0.401842356,0.111971766,0.899526954,0.892792583,0.397285134,0.12374302,0.888691068,0.891656518,0.405276984,0.142541379,0.468952447,0.343851566,0.415000707,0.314438194,0.335306078,0.5721246,0.26767987,0.515856862,0.241615444,0.775706172,0.094643503,0.770097136,0.216082826,0.797699988,0.052419573,0.798686564,0.295979619,0.877696633,0.106615692,0.891634583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.436905593,0.704975307,0.416648954,0.721918166,0.413341761,0.718877316,0.409750313,0.71563071,0.419214875,0.724186897,0.418065846,0.723274052,0.4167144,0.722639382,0.3906537,0.684429169,0.397561878,0.692314863,0.43573612,0.674721837,0.440096825,0.678324223,0.391261846,0.557789624,0.404953212,0.565121531,0.295193642,0.748671353,0.296864361,0.735785842,0.176474214,0.888796806,0.197572932,0.849004805,0.146953434,0.901140332,0.166302949,0.860863864,0.139334619,0.891930759,0.161674231,0.861547291,0.149905682,0.888024986,0.171273559,0.860212922,0.553185225,0.155640483,0.550022006,0.194841623,0.680615187,0.461923331,0.668822825,0.470724553,0.830564499,0.77723974,0.813122451,0.757238328,0.867845476,0.823740602,0.84127754,0.813022137,0.75923878,0.877251029,0.737506211,0.850827575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.348783672,0.749414086,0.33381325,0.748532891,0.333318353,0.744863153,0.332806259,0.740822911,0.332945526,0.749732375,0.33197853,0.747091353,0.331000715,0.743968844,0.333989978,0.705488801,0.331744432,0.709894061,0.358842552,0.725029528,0.359738469,0.72470057,0.372077286,0.626004577,0.379448801,0.626818597,0.301753461,0.73182404,0.327491015,0.719521701,0.223000914,0.823740721,0.230330586,0.812106431,0.185425103,0.823635936,0.210463256,0.815102339,0.200766683,0.82509768,0.206304401,0.810558677,0.208007723,0.823248923,0.212793738,0.81381309,0.54354918,0.378397852,0.538077533,0.3849172,0.661861658,0.588809252,0.654800653,0.586184919,0.779626667,0.781767488,0.768799603,0.772625208,0.81131053,0.801271439,0.797539353,0.793076158,0.733314395,0.853697658,0.720387876,0.840338171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.589158237,0.614910245,0.604309201,0.632047176,0.605843723,0.63182795,0.607889593,0.631539345,0.606330097,0.629124403,0.60857451,0.626742482,0.611073494,0.624453187,0.625367641,0.607200682,0.625887632,0.605558038,0.586623907,0.593077123,0.588463187,0.590323508,0.608585298,0.448410481,0.616242766,0.494045705,0.683866262,0.625288963,0.696907401,0.698706865,0.762207508,0.752093434,0.796338916,0.873068094,0.788515449,0.762276292,0.828204989,0.896312475,0.795334101,0.777173758,0.83569634,0.881071925,0.7857216,0.775487661,0.821233213,0.869570851,0.385431021,0.138964266,0.377317101,0.141243249,0.294751406,0.467672437,0.26653856,0.494931906,0.186420709,0.721920848,0.149934515,0.773270011,0.155136764,0.766029835,0.117676847,0.820678711,0.262461901,0.802017033,0.226452589,0.859853506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.414251119,0.713482499,0.393345147,0.717516005,0.391063482,0.714537323,0.388830811,0.710871875,0.394266427,0.716384292,0.392591059,0.71330744,0.390754551,0.709626436,0.37956953,0.673174798,0.380769551,0.66988045,0.421788126,0.686340332,0.423428714,0.687216759,0.414041698,0.58033061,0.41147095,0.557936847,0.29636842,0.738002658,0.297813386,0.683426797,0.154286146,0.844554603,0.191924214,0.774079084,0.11858993,0.856740057,0.159586996,0.781799495,0.110955894,0.846199989,0.157000899,0.78635478,0.12352103,0.84146148,0.165451199,0.78679502,0.651717722,0.227663323,0.642696798,0.222894177,0.779526949,0.483694911,0.766863704,0.486610353,0.889322937,0.772057593,0.862341046,0.723732471,0.92489779,0.818093181,0.892418146,0.777269602,0.802842557,0.835426927,0.784918427,0.81484741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.415111482,0.7325598,0.398743927,0.731202126,0.397649676,0.728304684,0.396494448,0.725042224,0.398419082,0.729172707,0.397155046,0.724955797,0.395737648,0.720229268,0.39086327,0.682141602,0.38865602,0.674552679,0.422573507,0.713089347,0.423224509,0.711242676,0.426060975,0.609059811,0.430573702,0.565125465,0.333729059,0.787668228,0.334362596,0.747806549,0.216200203,0.902372479,0.238430187,0.836790919,0.177604198,0.916392088,0.190172017,0.852870584,0.165165454,0.905773163,0.186699182,0.854131699,0.179670721,0.899064898,0.20230332,0.851940274,0.632978201,0.199278295,0.634465098,0.186572626,0.756483555,0.502176523,0.752587199,0.497481465,0.881575346,0.827197194,0.869855523,0.800014138,0.918065071,0.881418586,0.902950585,0.852852583,0.791741848,0.927067399,0.783281446,0.914616466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.387524486,0.748345077,0.367211938,0.752284527,0.365771741,0.749225557,0.36437428,0.746441364,0.365487665,0.750870764,0.362786025,0.746674299,0.359921753,0.742582798,0.351945639,0.70593673,0.345779598,0.701405942,0.394110441,0.722123265,0.394351304,0.719194829,0.380797267,0.622419953,0.370165527,0.56712693,0.260567576,0.759993136,0.250380069,0.693185508,0.083303452,0.862411022,0.110009521,0.767459869,0.049102902,0.870535612,0.070019901,0.773157358,0.04510504,0.862558484,0.069899023,0.778803766,0.054243684,0.858988106,0.082261324,0.779051542,0.60718888,0.176996008,0.588961422,0.155675948,0.807998002,0.466343999,0.786031485,0.466108173,0.964675725,0.73213762,0.943844557,0.698955476,0.995797336,0.770495415,0.976498008,0.763411641,0.88428849,0.856905043,0.862314343,0.815780997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.335309923,0.647120059,0.313590705,0.649531424,0.311917573,0.646008968,0.310107261,0.642396152,0.312844515,0.650741875,0.310814619,0.64810425,0.308607221,0.64557755,0.302241832,0.606674671,0.30151248,0.615853071,0.342279434,0.625122488,0.343173742,0.626451731,0.334510505,0.518772602,0.346252263,0.507104635,0.258274376,0.661561847,0.254638731,0.636326373,0.164953142,0.796255946,0.153723657,0.736552477,0.139255255,0.806139052,0.120483525,0.744331896,0.132699311,0.796856165,0.117428772,0.745149851,0.14097926,0.793028831,0.129962862,0.741576254,0.530176878,0.18917653,0.538494825,0.199478269,0.637693465,0.467371702,0.632696509,0.4615165,0.762361288,0.680825889,0.752218187,0.663381755,0.799475431,0.716720641,0.786670446,0.693321645,0.73539865,0.800237298,0.722288489,0.776963294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.487513334,0.745337009,0.507708967,0.761357367,0.510733008,0.759678185,0.51412338,0.757599354,0.507839918,0.76086539,0.51055944,0.75901854,0.513517499,0.756820798,0.540769696,0.725771904,0.534730971,0.728749871,0.486853719,0.71817261,0.489222765,0.717820525,0.542206883,0.596206963,0.52958405,0.609099984,0.645208716,0.752604544,0.641008496,0.773378074,0.74373883,0.864936292,0.752815127,0.916853189,0.781009138,0.867208004,0.789794505,0.932615995,0.784081161,0.886954725,0.795350611,0.930933118,0.771792173,0.889507473,0.783674538,0.925945997,0.355381668,0.201516077,0.343413323,0.178760648,0.234453529,0.49889946,0.214575738,0.510441303,0.118290022,0.792925954,0.098407745,0.812296152,0.089058906,0.843001485,0.065884084,0.855212212,0.197758138,0.893112183,0.182093561,0.901122749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.538960814,0.611738622,0.547408283,0.627419233,0.547862887,0.626944423,0.548579097,0.626114607,0.549814105,0.624665201,0.551896036,0.621914387,0.554092467,0.61858052,0.56041497,0.59838593,0.562917113,0.592158794,0.538427949,0.588889122,0.540883601,0.586209297,0.56104213,0.484496802,0.565348685,0.466416687,0.598469496,0.643823266,0.607660055,0.620904088,0.639304996,0.777489424,0.662499487,0.786041677,0.652940035,0.784530818,0.68219167,0.800002158,0.654839456,0.781637788,0.686619282,0.795516253,0.647370934,0.782919288,0.677092135,0.791290104,0.455682039,0.191530406,0.446860403,0.161725521,0.409270465,0.452940226,0.387843817,0.438376009,0.352257967,0.671648383,0.32880193,0.711951315,0.330478311,0.71865499,0.31047982,0.752282262,0.381752729,0.769086957,0.364112943,0.796116531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.691510558,0.774302661,0.680100024,0.788224816,0.678952098,0.787128568,0.677887738,0.785856962,0.679468513,0.78838563,0.677861333,0.787452102,0.676238477,0.786365986,0.66864121,0.763122678,0.666837037,0.763627887,0.691706955,0.753504932,0.69081372,0.752942979,0.670374155,0.666819036,0.655832469,0.659901857,0.60055244,0.784506321,0.594764054,0.772955418,0.517397165,0.883170366,0.528641224,0.845987856,0.492938548,0.888139606,0.504150987,0.852172732,0.487977594,0.883359671,0.503801703,0.855345011,0.49657616,0.883298278,0.512289762,0.855789185,0.785776377,0.411447138,0.7618258,0.429948151,0.863410473,0.622778893,0.845873356,0.616425395,0.934965432,0.820429623,0.917064369,0.796125174,0.951560736,0.857490778,0.930069625,0.829129755,0.882147193,0.882260144,0.867008507,0.868587375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.535548687,0.685371637,0.544431984,0.691959858,0.545538843,0.692098975,0.546778858,0.69198072,0.544489741,0.689279377,0.545580029,0.687781513,0.546763837,0.68619144,0.55617696,0.677036524,0.554624557,0.673143268,0.533555031,0.676468551,0.53338939,0.673476994,0.549302876,0.619902134,0.550323427,0.628548682,0.580561221,0.681936085,0.58680886,0.725340545,0.614092231,0.732218325,0.638620257,0.817521751,0.623518944,0.726146936,0.655410767,0.830483139,0.625718713,0.730955839,0.658326209,0.823097229,0.62209934,0.735149324,0.652736306,0.817527831,0.431393802,0.493715197,0.426697969,0.483575732,0.380991608,0.620113492,0.380452752,0.610118628,0.325221181,0.697926521,0.317723632,0.709759057,0.313577175,0.704032123,0.299292624,0.728671968,0.342143506,0.753964305,0.335345954,0.774214625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.644029617,0.711232603,0.65803957,0.691771924,0.65803957,0.689622581,0.657997966,0.687867939,0.656640053,0.690646112,0.655535579,0.687728107,0.654322445,0.685056686,0.644615471,0.667453408,0.640319943,0.667611241,0.625434041,0.701729894,0.622595251,0.699081063,0.588066638,0.635971963,0.558656931,0.660958409,0.719909906,0.676167369,0.699159026,0.72467196,0.848868728,0.671270132,0.837131977,0.730874181,0.885817528,0.656317055,0.874152303,0.730533421,0.889127851,0.665831387,0.879437268,0.716013312,0.877267063,0.670454919,0.867214084,0.712280512,0.366687238,0.424536407,0.326326698,0.418216854,0.350880593,0.688099325,0.290999591,0.713270783,0.177309752,0.635902524,0.101795211,0.684374392,0.153594419,0.613566756,0.087285846,0.651186883,0.116890743,0.687388659,0.051150113,0.729816556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.475029647,0.539745331,0.459762216,0.551311374,0.457081437,0.549930811,0.454083204,0.548240542,0.46117723,0.551847816,0.459634811,0.550920546,0.457888246,0.5498873,0.436889678,0.52756685,0.441650361,0.530783534,0.47443369,0.520587087,0.476223707,0.521772087,0.423651159,0.451681107,0.450246632,0.450781792,0.374258101,0.588129342,0.383783668,0.568630993,0.308824241,0.689433098,0.322785437,0.65907234,0.284819901,0.704795182,0.295084894,0.674849868,0.279660612,0.703163683,0.290791631,0.67811501,0.288206279,0.696541488,0.299465179,0.674953997,0.590286732,0.224078864,0.58611536,0.221768275,0.683687091,0.452621609,0.676789761,0.446375608,0.798922181,0.653989673,0.782248914,0.64267081,0.826679051,0.673310161,0.813438833,0.666982412,0.749199986,0.721374214,0.734393418,0.707198977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.470408142,0.70107913,0.480862796,0.704142213,0.481500983,0.702913642,0.48239395,0.70138967,0.481709123,0.702576756,0.482712775,0.70041883,0.483857572,0.698044419,0.486862361,0.676843405,0.486245155,0.675020397,0.464241564,0.687950373,0.465631336,0.686459899,0.464740872,0.6145854,0.461560428,0.624989927,0.504401147,0.71246928,0.501257122,0.733283997,0.556300998,0.798102498,0.570578933,0.831553876,0.574144244,0.805835128,0.58687222,0.840448618,0.578625321,0.808926225,0.590255141,0.833007455,0.573249221,0.806770563,0.585668921,0.829696476,0.31183517,0.431750149,0.303216934,0.438641727,0.218737036,0.610613883,0.212058455,0.617007673,0.149790868,0.775214911,0.134622037,0.790932775,0.130074084,0.80063802,0.112131052,0.81516248,0.201723427,0.824920654,0.182409942,0.840892971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.485842764,0.703347087,0.502327919,0.723200798,0.504813552,0.723340869,0.507649124,0.723363519,0.502262473,0.721443057,0.504315853,0.720405281,0.506536007,0.719382167,0.527917266,0.707171321,0.522955656,0.704867601,0.48612532,0.686329901,0.48539722,0.684822559,0.531464815,0.595901966,0.539663434,0.611161947,0.618435621,0.72740519,0.631160498,0.767215729,0.714974821,0.827243626,0.743337393,0.890857816,0.755788803,0.825457871,0.78163594,0.904669881,0.755257607,0.835909367,0.788891375,0.898861885,0.744125962,0.839726269,0.773934424,0.888803363,0.318541408,0.341661692,0.287325233,0.334028959,0.240544692,0.602012157,0.217071876,0.623111606,0.122806117,0.78420651,0.069189072,0.820982158,0.077925622,0.803559422,0.045732588,0.85092628,0.169900462,0.872282088,0.116471678,0.899222255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.433881164,0.591702998,0.417017996,0.616018414,0.411007404,0.61595273,0.404785395,0.615956187,0.427303821,0.618509293,0.428329825,0.619580269,0.429223567,0.620383739,0.369827747,0.607729077,0.407006025,0.614559531,0.424803555,0.564079762,0.436654061,0.567439258,0.335549414,0.485875249,0.438008308,0.508737206,0.277153641,0.651839077,0.433925837,0.544469953,0.196292937,0.787252307,0.367750227,0.604317546,0.158174708,0.80219543,0.346079469,0.605635703,0.14885661,0.798496127,0.34289515,0.618792653,0.164058715,0.790883183,0.352886856,0.622477174,0.561158597,0.188931048,0.583973348,0.218221828,0.713229775,0.468132943,0.69085592,0.497649699,0.827750921,0.723011374,0.817979097,0.712050915,0.877805591,0.751957893,0.862312376,0.74889195,0.774886429,0.85633105,0.754099607,0.845335007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.528402209,0.151386127,0.521638811,0.132226527,0.517467976,0.133398712,0.513430595,0.135037541,0.536249876,0.129819155,0.542049766,0.129683316,0.547909856,0.1302737,0.508980274,0.15084213,0.557283819,0.146796823,0.521875799,0.17509903,0.540372849,0.172955394,0.465797186,0.297361463,0.598772287,0.301797301,0.462474644,0.476814866,0.599936664,0.520451188,0.479214072,0.607230246,0.609493494,0.732332945,0.482269645,0.619258583,0.621351004,0.758039236,0.494319677,0.624662817,0.611334682,0.759270251,0.497344136,0.623710692,0.604100108,0.750722826,0.45608151,0.595248997,0.531792819,0.619138122,0.365471989,0.693920493,0.473756164,0.747675121,0.27456975,0.839136302,0.392632872,0.850188732,0.269407332,0.872244477,0.37858361,0.859353304,0.233130276,0.903663218,0.353494734,0.911480665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downdog,0.319840372,0.590632558,0.33039546,0.596660137,0.331369549,0.596273839,0.332426965,0.595828116,0.331762761,0.595932424,0.333514154,0.595121682,0.335332543,0.594226956,0.342720091,0.581445694,0.3438977,0.580684364,0.319178015,0.578275144,0.320807248,0.577007651,0.34270519,0.527587891,0.349659741,0.524330139,0.39960134,0.584328294,0.407486856,0.590409994,0.470899165,0.631043375,0.478122264,0.643860698,0.488393217,0.635789931,0.496251374,0.65459013,0.489576966,0.638805151,0.498210907,0.653290808,0.482920945,0.637301564,0.492857784,0.650146842,0.247430116,0.367653906,0.244333357,0.353234768,0.175428346,0.493812382,0.17097041,0.493596345,0.097381294,0.612988532,0.089861348,0.614573658,0.076953337,0.630920529,0.07246162,0.631428361,0.134600282,0.675258875,0.133257866,0.67527914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
